id,name,family,price
42110,DarkBlue Shirt,Shirt,94.67
42111,IndianRed Shirt,Shirt,49.05
42112,OrangeRed Shirt,Shirt,62.79
42113,Azure Jacket,Jacket,87.76
42114,Lime Shirt,Shirt,70.13
42115,GhostWhite Jacket,Jacket,63.04
42116,PeachPuff Sweatshirt,Sweatshirt,88.08
42117,Bisque Sweatshirt,Sweatshirt,93.56
42118,Tan Shirt,Shirt,23.31
42119,Beige Shirt,Shirt,53.53
42120,DeepSkyBlue Sweatshirt,Sweatshirt,92.49
42121,DarkOrange Sweatshirt,Sweatshirt,40.14
42122,Orange Sweatshirt,Sweatshirt,34.65
42123,DarkKhaki Shirt,Shirt,53.05
42124,DarkKhaki Sweatshirt,Sweatshirt,41.82
42125,OldLace Sweatshirt,Sweatshirt,70.39
42126,Bisque Sweatshirt,Sweatshirt,97.19
42127,Orchid Sweatshirt,Sweatshirt,61.62
42128,Thistle Jacket,Jacket,88.04
42129,PaleTurquoise Sweatshirt,Sweatshirt,69.27
42130,DarkTurquoise Jacket,Jacket,30.5
42131,PowderBlue Sweatshirt,Sweatshirt,93.05
42132,Cornsilk Sweatshirt,Sweatshirt,75.51
42133,LightGray Shirt,Shirt,53.06
42134,Snow Sweatshirt,Sweatshirt,83.34
42135,NavajoWhite Shirt,Shirt,86.13
42136,Olive Sweatshirt,Sweatshirt,34.61
42137,LightSeaGreen Sweatshirt,Sweatshirt,83.81
42138,LightSkyBlue Sweatshirt,Sweatshirt,24.74
42139,PeachPuff Shirt,Shirt,75.9
42140,Turquoise Sweatshirt,Sweatshirt,83.37
42141,Cornsilk Jacket,Jacket,24.81
42142,Green Shirt,Shirt,46.16
42143,DarkOliveGreen Sweatshirt,Sweatshirt,82.72
42144,SeaShell Sweatshirt,Sweatshirt,86.55
42145,Silver Jacket,Jacket,54.17
42146,Moccasin Shirt,Shirt,38.34
42147,MediumSpringGreen Sweatshirt,Sweatshirt,32.3
42148,Peru Shirt,Shirt,90.42
42149,Beige Shirt,Shirt,80.85
42150,Aqua Shirt,Shirt,65.01
42151,Aquamarine Sweatshirt,Sweatshirt,49.76
42152,LightGray Jacket,Jacket,37.84
42153,Bisque Sweatshirt,Sweatshirt,83.47
42154,HoneyDew Shirt,Shirt,34.14
42155,LightGray Jacket,Jacket,29.1
42156,LavenderBlush Shirt,Shirt,66.92
42157,Orange Shirt,Shirt,52.29
42158,MediumAquaMarine Sweatshirt,Sweatshirt,29.23
42159,Violet Sweatshirt,Sweatshirt,86.32
42160,OliveDrab Shirt,Shirt,96.93
42161,LightGray Jacket,Jacket,21.48
42162,DarkMagenta Shirt,Shirt,42.15
42163,MediumPurple Jacket,Jacket,81.36
42164,Gray Shirt,Shirt,23.96
42165,DarkTurquoise Shirt,Shirt,38.59
42166,Khaki Shirt,Shirt,79.81
42167,MistyRose Shirt,Shirt,42.87
42168,RosyBrown Shirt,Shirt,47.31
42169,Teal Sweatshirt,Sweatshirt,63.85
42170,DeepSkyBlue Sweatshirt,Sweatshirt,72.42
42171,Black Shirt,Shirt,92.51
42172,LightGray Shirt,Shirt,30.23
42173,Orchid Sweatshirt,Sweatshirt,58.47
42174,Red Shirt,Shirt,62.58
42175,DarkKhaki Shirt,Shirt,94.82
42176,DarkTurquoise Shirt,Shirt,42.87
42177,DarkViolet Sweatshirt,Sweatshirt,29.55
42178,HoneyDew Sweatshirt,Sweatshirt,91.42
42179,DeepSkyBlue Sweatshirt,Sweatshirt,68.93
42180,NavajoWhite Jacket,Jacket,70.56
42181,DarkSalmon Sweatshirt,Sweatshirt,23.36
42182,DarkMagenta Sweatshirt,Sweatshirt,43.47
42183,Sienna Sweatshirt,Sweatshirt,56.16
42184,Crimson Shirt,Shirt,24.47
42185,Aquamarine Shirt,Shirt,50.67
42186,DarkSalmon Jacket,Jacket,50.11
42187,Peru Jacket,Jacket,91.82
42188,Brown Sweatshirt,Sweatshirt,94.39
42189,GoldenRod Sweatshirt,Sweatshirt,96.08
42190,Cornsilk Shirt,Shirt,32.92
42191,DarkBlue Sweatshirt,Sweatshirt,36.66
42192,MediumSeaGreen Sweatshirt,Sweatshirt,34.05
42193,LightGreen Sweatshirt,Sweatshirt,97.17
42194,White Sweatshirt,Sweatshirt,68.04
42195,MediumSlateBlue Sweatshirt,Sweatshirt,94.32
42196,MediumSeaGreen Shirt,Shirt,76.24
42197,RosyBrown Sweatshirt,Sweatshirt,41.32
42198,LawnGreen Sweatshirt,Sweatshirt,81.79
42199,DarkGoldenRod Shirt,Shirt,94.36
42200,SeaGreen Jacket,Jacket,38.33
42201,LightCyan Sweatshirt,Sweatshirt,83.61
42202,GoldenRod Shirt,Shirt,29.43
42203,SeaGreen Sweatshirt,Sweatshirt,41.31
42204,MediumPurple Sweatshirt,Sweatshirt,58.52
42205,Green Jacket,Jacket,59.81
42206,MediumOrchid Sweatshirt,Sweatshirt,36.9
42207,FireBrick Sweatshirt,Sweatshirt,85.82
42208,MidnightBlue Sweatshirt,Sweatshirt,97.49
42209,Lime Shirt,Shirt,87.35
42210,LemonChiffon Sweatshirt,Sweatshirt,89.21
42211,DarkSlateBlue Sweatshirt,Sweatshirt,74.75
42212,Sienna Sweatshirt,Sweatshirt,92.44
42213,Olive Sweatshirt,Sweatshirt,22.0
42214,Linen Sweatshirt,Sweatshirt,58.33
42215,LightBlue Jacket,Jacket,48.04
42216,Cyan Sweatshirt,Sweatshirt,60.56
42217,DarkOliveGreen Sweatshirt,Sweatshirt,73.33
42218,LightSalmon Shirt,Shirt,52.66
42219,PeachPuff Shirt,Shirt,32.07
42220,MediumBlue Sweatshirt,Sweatshirt,62.61
42221,AntiqueWhite Sweatshirt,Sweatshirt,74.78
42222,Orchid Sweatshirt,Sweatshirt,94.76
42223,Purple Sweatshirt,Sweatshirt,88.28
42224,OliveDrab Sweatshirt,Sweatshirt,86.4
42225,DarkSlateBlue Shirt,Shirt,98.0
42226,LightGoldenRodYellow Sweatshirt,Sweatshirt,55.07
42227,SaddleBrown Sweatshirt,Sweatshirt,57.95
42228,LightSlateGray Sweatshirt,Sweatshirt,49.54
42229,Yellow Shirt,Shirt,61.08
42230,Orchid Sweatshirt,Sweatshirt,36.59
42231,LightCoral Sweatshirt,Sweatshirt,72.78
42232,Thistle Shirt,Shirt,30.81
42233,AliceBlue Sweatshirt,Sweatshirt,49.94
42234,SteelBlue Sweatshirt,Sweatshirt,64.12
42235,DodgerBlue Shirt,Shirt,86.0
42236,DarkBlue Shirt,Shirt,93.3
42237,DarkMagenta Shirt,Shirt,45.5
42238,Magenta Sweatshirt,Sweatshirt,57.9
42239,MintCream Shirt,Shirt,49.25
42240,Yellow Sweatshirt,Sweatshirt,32.0
42241,MidnightBlue Jacket,Jacket,70.76
42242,GreenYellow Sweatshirt,Sweatshirt,27.8
42243,PapayaWhip Sweatshirt,Sweatshirt,26.65
42244,PowderBlue Sweatshirt,Sweatshirt,88.57
42245,SeaGreen Shirt,Shirt,64.6
42246,Linen Jacket,Jacket,83.51
42247,Cyan Jacket,Jacket,30.01
42248,Plum Shirt,Shirt,65.9
42249,BlueViolet Jacket,Jacket,61.18
42250,PowderBlue Shirt,Shirt,33.93
42251,Linen Shirt,Shirt,46.57
42252,Thistle Sweatshirt,Sweatshirt,80.57
42253,DarkKhaki Sweatshirt,Sweatshirt,99.78
42254,LightCyan Sweatshirt,Sweatshirt,33.19
42255,LightBlue Sweatshirt,Sweatshirt,91.35
42256,DarkGoldenRod Shirt,Shirt,69.21
42257,Sienna Sweatshirt,Sweatshirt,61.81
42258,Orchid Sweatshirt,Sweatshirt,55.65
42259,LawnGreen Sweatshirt,Sweatshirt,58.47
42260,Crimson Sweatshirt,Sweatshirt,37.17
42261,Azure Shirt,Shirt,89.12
42262,DarkBlue Jacket,Jacket,54.77
42263,Moccasin Shirt,Shirt,32.12
42264,DarkBlue Sweatshirt,Sweatshirt,66.14
42265,Chartreuse Sweatshirt,Sweatshirt,27.19
42266,FloralWhite Jacket,Jacket,98.52
42267,Chartreuse Shirt,Shirt,43.4
42268,RoyalBlue Sweatshirt,Sweatshirt,89.53
42269,Peru Shirt,Shirt,29.91
42270,MediumOrchid Shirt,Shirt,50.35
42271,Lime Sweatshirt,Sweatshirt,93.79
42272,LightGreen Shirt,Shirt,28.17
42273,Gainsboro Shirt,Shirt,59.94
42274,Maroon Sweatshirt,Sweatshirt,50.18
42275,GhostWhite Shirt,Shirt,86.91
42276,Gainsboro Sweatshirt,Sweatshirt,91.95
42277,Azure Shirt,Shirt,88.05
42278,Indigo Sweatshirt,Sweatshirt,72.95
42279,MediumPurple Sweatshirt,Sweatshirt,95.38
42280,MediumBlue Jacket,Jacket,96.37
42281,LimeGreen Shirt,Shirt,49.98
42282,Coral Sweatshirt,Sweatshirt,37.31
42283,RosyBrown Sweatshirt,Sweatshirt,71.63
42284,SandyBrown Shirt,Shirt,47.03
42285,PaleVioletRed Sweatshirt,Sweatshirt,53.15
42286,DarkOrange Shirt,Shirt,65.75
42287,Red Shirt,Shirt,89.31
42288,Khaki Shirt,Shirt,24.36
42289,Teal Sweatshirt,Sweatshirt,25.42
42290,IndianRed Shirt,Shirt,58.32
42291,BurlyWood Shirt,Shirt,37.16
42292,Fuchsia Sweatshirt,Sweatshirt,59.97
42293,OliveDrab Shirt,Shirt,41.39
42294,FireBrick Sweatshirt,Sweatshirt,26.18
42295,Lime Sweatshirt,Sweatshirt,63.75
42296,Wheat Sweatshirt,Sweatshirt,74.62
42297,PowderBlue Sweatshirt,Sweatshirt,60.67
42298,CadetBlue Sweatshirt,Sweatshirt,68.04
42299,Tan Shirt,Shirt,68.62
42300,CornflowerBlue Sweatshirt,Sweatshirt,95.19
42301,Ivory Shirt,Shirt,75.72
42302,Maroon Sweatshirt,Sweatshirt,69.82
42303,GreenYellow Shirt,Shirt,63.77
42304,GoldenRod Shirt,Shirt,65.87
42305,Salmon Shirt,Shirt,63.82
42306,SlateBlue Jacket,Jacket,25.85
42307,DarkViolet Sweatshirt,Sweatshirt,70.45
42308,Black Sweatshirt,Sweatshirt,83.64
42309,Chocolate Sweatshirt,Sweatshirt,79.74
42310,PeachPuff Sweatshirt,Sweatshirt,59.53
42311,Teal Sweatshirt,Sweatshirt,20.12
42312,MediumSeaGreen Sweatshirt,Sweatshirt,25.64
42313,Blue Shirt,Shirt,36.86
42314,Gold Jacket,Jacket,66.81
42315,Linen Sweatshirt,Sweatshirt,75.54
42316,MediumOrchid Sweatshirt,Sweatshirt,75.86
42317,LightSalmon Shirt,Shirt,27.64
42318,Plum Sweatshirt,Sweatshirt,91.22
42319,FloralWhite Jacket,Jacket,51.45
42320,DarkGray Sweatshirt,Sweatshirt,29.5
42321,LightGray Shirt,Shirt,52.35
42322,Gray Shirt,Shirt,79.08
42323,Olive Sweatshirt,Sweatshirt,90.59
42324,Turquoise Shirt,Shirt,43.47
42325,Lavender Jacket,Jacket,36.63
42326,SeaShell Jacket,Jacket,58.35
42327,DeepPink Sweatshirt,Sweatshirt,44.0
42328,DarkGray Sweatshirt,Sweatshirt,38.04
42329,Silver Shirt,Shirt,74.59
42330,Silver Shirt,Shirt,37.83
42331,FloralWhite Sweatshirt,Sweatshirt,32.98
42332,Blue Sweatshirt,Sweatshirt,29.98
42333,Coral Sweatshirt,Sweatshirt,80.41
42334,GoldenRod Shirt,Shirt,76.41
42335,DarkGoldenRod Shirt,Shirt,89.31
42336,Teal Sweatshirt,Sweatshirt,47.52
42337,WhiteSmoke Shirt,Shirt,75.3
42338,LimeGreen Shirt,Shirt,94.64
42339,Navy Sweatshirt,Sweatshirt,67.56
42340,Thistle Sweatshirt,Sweatshirt,38.85
42341,GoldenRod Jacket,Jacket,33.09
42342,DarkGreen Sweatshirt,Sweatshirt,89.93
42343,FloralWhite Shirt,Shirt,72.8
42344,Maroon Jacket,Jacket,32.14
42345,MintCream Sweatshirt,Sweatshirt,91.99
42346,DeepSkyBlue Sweatshirt,Sweatshirt,40.58
42347,DarkTurquoise Jacket,Jacket,37.38
42348,OliveDrab Sweatshirt,Sweatshirt,64.68
42349,Maroon Sweatshirt,Sweatshirt,48.11
42350,OldLace Shirt,Shirt,79.6
42351,CornflowerBlue Jacket,Jacket,38.01
42352,MediumAquaMarine Jacket,Jacket,95.31
42353,DarkGreen Shirt,Shirt,73.33
42354,Turquoise Shirt,Shirt,39.3
42355,Peru Sweatshirt,Sweatshirt,52.81
42356,IndianRed Jacket,Jacket,98.91
42357,PaleGoldenRod Sweatshirt,Sweatshirt,74.72
42358,DeepSkyBlue Sweatshirt,Sweatshirt,97.93
42359,RosyBrown Shirt,Shirt,37.89
42360,Olive Jacket,Jacket,90.41
42361,MediumSpringGreen Sweatshirt,Sweatshirt,34.03
42362,Cyan Sweatshirt,Sweatshirt,88.76
42363,DarkSalmon Sweatshirt,Sweatshirt,65.81
42364,Snow Sweatshirt,Sweatshirt,91.27
42365,ForestGreen Shirt,Shirt,74.35
42366,PaleGoldenRod Shirt,Shirt,52.76
42367,PowderBlue Shirt,Shirt,20.41
42368,DarkGoldenRod Shirt,Shirt,96.7
42369,Gainsboro Shirt,Shirt,44.1
42370,GreenYellow Sweatshirt,Sweatshirt,51.29
42371,MediumSpringGreen Shirt,Shirt,87.07
42372,Sienna Shirt,Shirt,92.59
42373,BlanchedAlmond Sweatshirt,Sweatshirt,80.68
42374,DarkOrchid Sweatshirt,Sweatshirt,58.99
42375,Lime Sweatshirt,Sweatshirt,30.03
42376,LightBlue Jacket,Jacket,90.24
42377,LightSlateGray Sweatshirt,Sweatshirt,30.87
42378,Ivory Sweatshirt,Sweatshirt,47.38
42379,DarkKhaki Shirt,Shirt,53.3
42380,MediumBlue Sweatshirt,Sweatshirt,79.06
42381,BurlyWood Sweatshirt,Sweatshirt,31.74
42382,LightGoldenRodYellow Sweatshirt,Sweatshirt,20.79
42383,Indigo Jacket,Jacket,39.42
42384,BlanchedAlmond Sweatshirt,Sweatshirt,20.37
42385,MediumOrchid Shirt,Shirt,42.0
42386,CornflowerBlue Jacket,Jacket,35.83
42387,Orchid Sweatshirt,Sweatshirt,94.57
42388,DeepPink Sweatshirt,Sweatshirt,41.3
42389,GoldenRod Jacket,Jacket,39.34
42390,HotPink Sweatshirt,Sweatshirt,45.42
42391,Thistle Jacket,Jacket,94.18
42392,LavenderBlush Sweatshirt,Sweatshirt,39.33
42393,Tomato Sweatshirt,Sweatshirt,44.92
42394,SkyBlue Shirt,Shirt,63.43
42395,DarkTurquoise Jacket,Jacket,35.16
42396,LightSalmon Sweatshirt,Sweatshirt,64.42
42397,Salmon Shirt,Shirt,55.19
42398,WhiteSmoke Shirt,Shirt,29.42
42399,Gold Sweatshirt,Sweatshirt,61.18
42400,LavenderBlush Shirt,Shirt,74.73
42401,LavenderBlush Shirt,Shirt,71.13
42402,PaleVioletRed Shirt,Shirt,43.61
42403,LightCyan Sweatshirt,Sweatshirt,70.0
42404,Bisque Shirt,Shirt,60.98
42405,Chocolate Sweatshirt,Sweatshirt,37.43
42406,Snow Sweatshirt,Sweatshirt,28.48
42407,OrangeRed Jacket,Jacket,33.66
42408,PaleGreen Sweatshirt,Sweatshirt,70.55
42409,MediumBlue Shirt,Shirt,76.16
42410,MistyRose Sweatshirt,Sweatshirt,58.55
42411,Silver Sweatshirt,Sweatshirt,85.53
42412,GhostWhite Shirt,Shirt,38.07
42413,Turquoise Shirt,Shirt,32.06
42414,BlueViolet Sweatshirt,Sweatshirt,38.32
42415,SteelBlue Sweatshirt,Sweatshirt,45.01
42416,DarkBlue Sweatshirt,Sweatshirt,65.99
42417,BlueViolet Sweatshirt,Sweatshirt,62.34
42418,SaddleBrown Sweatshirt,Sweatshirt,75.99
42419,Beige Sweatshirt,Sweatshirt,91.6
42420,MediumSpringGreen Jacket,Jacket,69.76
42421,Gray Sweatshirt,Sweatshirt,87.01
42422,DarkSlateBlue Shirt,Shirt,60.47
42423,LightBlue Shirt,Shirt,58.34
42424,MediumOrchid Jacket,Jacket,94.69
42425,DarkRed Sweatshirt,Sweatshirt,99.92
42426,Green Shirt,Shirt,87.47
42427,MediumPurple Jacket,Jacket,45.06
42428,LightPink Sweatshirt,Sweatshirt,20.47
42429,LightGreen Sweatshirt,Sweatshirt,60.06
42430,YellowGreen Shirt,Shirt,98.41
42431,Fuchsia Sweatshirt,Sweatshirt,52.24
42432,Ivory Sweatshirt,Sweatshirt,55.34
42433,LightSteelBlue Sweatshirt,Sweatshirt,26.64
42434,Bisque Shirt,Shirt,89.76
42435,Green Sweatshirt,Sweatshirt,22.77
42436,LightCyan Sweatshirt,Sweatshirt,46.98
42437,SteelBlue Shirt,Shirt,61.9
42438,Snow Shirt,Shirt,43.32
42439,BurlyWood Jacket,Jacket,91.31
42440,Ivory Sweatshirt,Sweatshirt,36.81
42441,MediumSpringGreen Sweatshirt,Sweatshirt,64.9
42442,Fuchsia Sweatshirt,Sweatshirt,53.24
42443,DarkCyan Sweatshirt,Sweatshirt,36.97
42444,LimeGreen Shirt,Shirt,78.49
42445,SeaGreen Shirt,Shirt,63.69
42446,BurlyWood Sweatshirt,Sweatshirt,21.71
42447,BlanchedAlmond Shirt,Shirt,61.49
42448,Aquamarine Sweatshirt,Sweatshirt,42.41
42449,OrangeRed Sweatshirt,Sweatshirt,24.74
42450,LemonChiffon Sweatshirt,Sweatshirt,84.84
42451,LightGray Sweatshirt,Sweatshirt,95.48
42452,LightGreen Shirt,Shirt,23.77
42453,PaleTurquoise Shirt,Shirt,27.94
42454,Black Shirt,Shirt,23.91
42455,Magenta Sweatshirt,Sweatshirt,51.06
42456,Olive Jacket,Jacket,94.03
42457,DarkGray Sweatshirt,Sweatshirt,27.34
42458,LightGray Jacket,Jacket,23.42
42459,DarkSalmon Sweatshirt,Sweatshirt,29.1
42460,Teal Sweatshirt,Sweatshirt,27.2
42461,DeepSkyBlue Sweatshirt,Sweatshirt,60.63
42462,DimGray Sweatshirt,Sweatshirt,61.89
42463,DarkGoldenRod Sweatshirt,Sweatshirt,90.28
42464,DarkCyan Sweatshirt,Sweatshirt,73.44
42465,DarkOrange Shirt,Shirt,38.1
42466,DarkSlateBlue Shirt,Shirt,69.47
42467,IndianRed Sweatshirt,Sweatshirt,30.16
42468,Cyan Shirt,Shirt,82.21
42469,DarkOliveGreen Shirt,Shirt,94.66
42470,DarkSalmon Shirt,Shirt,25.39
42471,PaleGoldenRod Shirt,Shirt,75.45
42472,LightSkyBlue Jacket,Jacket,98.85
42473,Maroon Shirt,Shirt,36.37
42474,Tomato Shirt,Shirt,32.92
42475,DodgerBlue Sweatshirt,Sweatshirt,38.89
42476,LightSeaGreen Sweatshirt,Sweatshirt,77.23
42477,DarkGray Sweatshirt,Sweatshirt,26.52
42478,LightCoral Shirt,Shirt,62.56
42479,DarkKhaki Jacket,Jacket,58.59
42480,LightCyan Jacket,Jacket,98.45
42481,Silver Sweatshirt,Sweatshirt,55.48
42482,Snow Shirt,Shirt,43.9
42483,IndianRed Sweatshirt,Sweatshirt,42.75
42484,MediumSlateBlue Sweatshirt,Sweatshirt,31.11
42485,Pink Sweatshirt,Sweatshirt,61.89
42486,SteelBlue Sweatshirt,Sweatshirt,53.16
42487,Turquoise Shirt,Shirt,69.32
42488,DarkGray Jacket,Jacket,85.44
42489,LightYellow Shirt,Shirt,43.11
42490,Plum Shirt,Shirt,74.22
42491,MediumSlateBlue Shirt,Shirt,22.92
42492,MediumBlue Jacket,Jacket,96.02
42493,YellowGreen Shirt,Shirt,84.77
42494,Chartreuse Shirt,Shirt,74.88
42495,Orchid Shirt,Shirt,89.29
42496,IndianRed Sweatshirt,Sweatshirt,89.74
42497,PeachPuff Sweatshirt,Sweatshirt,97.01
42498,RoyalBlue Shirt,Shirt,42.82
42499,Aquamarine Sweatshirt,Sweatshirt,64.62
42500,Sienna Sweatshirt,Sweatshirt,56.07
42501,LightSalmon Shirt,Shirt,40.82
42502,DarkViolet Sweatshirt,Sweatshirt,69.28
42503,Olive Sweatshirt,Sweatshirt,99.16
42504,CornflowerBlue Shirt,Shirt,77.33
42505,DarkCyan Sweatshirt,Sweatshirt,61.67
42506,Purple Shirt,Shirt,36.2
42507,Gold Sweatshirt,Sweatshirt,60.52
42508,SpringGreen Shirt,Shirt,29.72
42509,Indigo Jacket,Jacket,99.24
42510,RosyBrown Sweatshirt,Sweatshirt,54.45
42511,DarkMagenta Shirt,Shirt,92.35
42512,Turquoise Shirt,Shirt,73.09
42513,DeepSkyBlue Sweatshirt,Sweatshirt,20.96
42514,WhiteSmoke Sweatshirt,Sweatshirt,72.62
42515,LightPink Shirt,Shirt,70.06
42516,MediumPurple Sweatshirt,Sweatshirt,98.32
42517,Coral Sweatshirt,Sweatshirt,21.55
42518,CadetBlue Sweatshirt,Sweatshirt,34.55
42519,YellowGreen Shirt,Shirt,64.7
42520,LimeGreen Shirt,Shirt,21.76
42521,MediumSlateBlue Shirt,Shirt,53.2
42522,BlanchedAlmond Sweatshirt,Sweatshirt,72.12
42523,MediumAquaMarine Shirt,Shirt,71.25
42524,DarkSlateGray Sweatshirt,Sweatshirt,97.78
42525,Tomato Sweatshirt,Sweatshirt,74.81
42526,LawnGreen Sweatshirt,Sweatshirt,57.68
42527,LightCoral Jacket,Jacket,48.63
42528,DarkOrchid Sweatshirt,Sweatshirt,94.8
42529,LimeGreen Shirt,Shirt,21.74
42530,Maroon Sweatshirt,Sweatshirt,58.81
42531,White Shirt,Shirt,35.61
42532,LightGray Sweatshirt,Sweatshirt,85.64
42533,Beige Shirt,Shirt,21.79
42534,GreenYellow Shirt,Shirt,59.49
42535,Brown Sweatshirt,Sweatshirt,22.27
42536,OldLace Shirt,Shirt,20.26
42537,DarkOrange Shirt,Shirt,83.63
42538,PaleGreen Jacket,Jacket,26.06
42539,Yellow Sweatshirt,Sweatshirt,51.73
42540,Coral Sweatshirt,Sweatshirt,44.25
42541,DeepSkyBlue Sweatshirt,Sweatshirt,57.44
42542,Bisque Sweatshirt,Sweatshirt,36.77
42543,SeaGreen Jacket,Jacket,72.96
42544,DarkOliveGreen Shirt,Shirt,54.19
42545,Linen Sweatshirt,Sweatshirt,84.1
42546,NavajoWhite Jacket,Jacket,78.98
42547,LightSteelBlue Jacket,Jacket,25.19
42548,DarkSlateBlue Shirt,Shirt,64.95
42549,Khaki Shirt,Shirt,66.27
42550,DeepSkyBlue Sweatshirt,Sweatshirt,91.63
42551,Cyan Sweatshirt,Sweatshirt,65.46
42552,Linen Jacket,Jacket,50.36
42553,LightGreen Shirt,Shirt,66.63
42554,DarkOrange Jacket,Jacket,36.99
42555,MediumAquaMarine Sweatshirt,Sweatshirt,51.58
42556,Fuchsia Sweatshirt,Sweatshirt,81.06
42557,Bisque Sweatshirt,Sweatshirt,96.93
42558,SpringGreen Jacket,Jacket,23.81
42559,MidnightBlue Shirt,Shirt,57.75
42560,PowderBlue Sweatshirt,Sweatshirt,22.75
42561,LightYellow Sweatshirt,Sweatshirt,46.89
42562,MediumPurple Shirt,Shirt,59.56
42563,LightBlue Sweatshirt,Sweatshirt,82.48
42564,DodgerBlue Shirt,Shirt,41.91
42565,NavajoWhite Shirt,Shirt,24.08
42566,MediumSeaGreen Sweatshirt,Sweatshirt,92.54
42567,LightYellow Sweatshirt,Sweatshirt,69.03
42568,Moccasin Shirt,Shirt,43.55
42569,SlateBlue Sweatshirt,Sweatshirt,67.94
42570,MediumOrchid Sweatshirt,Sweatshirt,27.01
42571,SaddleBrown Sweatshirt,Sweatshirt,36.53
42572,AntiqueWhite Sweatshirt,Sweatshirt,80.16
42573,LemonChiffon Sweatshirt,Sweatshirt,96.69
42574,DeepSkyBlue Jacket,Jacket,67.1
42575,Tomato Shirt,Shirt,88.97
42576,Maroon Sweatshirt,Sweatshirt,44.14
42577,Indigo Shirt,Shirt,73.38
42578,LightYellow Sweatshirt,Sweatshirt,86.16
42579,YellowGreen Sweatshirt,Sweatshirt,81.03
42580,SlateBlue Shirt,Shirt,84.16
42581,MidnightBlue Shirt,Shirt,85.39
42582,PaleVioletRed Sweatshirt,Sweatshirt,70.51
42583,YellowGreen Sweatshirt,Sweatshirt,98.19
42584,MediumOrchid Shirt,Shirt,55.82
42585,MidnightBlue Sweatshirt,Sweatshirt,66.66
42586,Sienna Shirt,Shirt,62.49
42587,MediumTurquoise Shirt,Shirt,50.75
42588,MediumVioletRed Jacket,Jacket,61.32
42589,SpringGreen Sweatshirt,Sweatshirt,51.59
42590,LightGreen Shirt,Shirt,43.47
42591,Magenta Jacket,Jacket,51.8
42592,Wheat Shirt,Shirt,33.19
42593,DodgerBlue Sweatshirt,Sweatshirt,38.3
42594,Violet Jacket,Jacket,55.52
42595,PapayaWhip Sweatshirt,Sweatshirt,80.23
42596,Black Sweatshirt,Sweatshirt,58.44
42597,Blue Sweatshirt,Sweatshirt,38.82
42598,MediumTurquoise Jacket,Jacket,58.99
42599,Azure Jacket,Jacket,44.43
42600,LavenderBlush Sweatshirt,Sweatshirt,81.3
42601,Pink Sweatshirt,Sweatshirt,80.99
42602,Yellow Shirt,Shirt,46.96
42603,PowderBlue Shirt,Shirt,35.24
42604,YellowGreen Shirt,Shirt,73.99
42605,DarkOrchid Sweatshirt,Sweatshirt,62.08
42606,Black Sweatshirt,Sweatshirt,29.73
42607,DarkSlateBlue Shirt,Shirt,41.93
42608,LimeGreen Sweatshirt,Sweatshirt,40.3
42609,LavenderBlush Sweatshirt,Sweatshirt,78.62
42610,DarkViolet Sweatshirt,Sweatshirt,43.67
42611,DarkBlue Sweatshirt,Sweatshirt,80.98
42612,SeaGreen Jacket,Jacket,31.35
42613,Olive Shirt,Shirt,86.4
42614,Orchid Sweatshirt,Sweatshirt,56.08
42615,Gray Sweatshirt,Sweatshirt,21.56
42616,MediumPurple Jacket,Jacket,91.77
42617,Cyan Sweatshirt,Sweatshirt,50.56
42618,LightSalmon Sweatshirt,Sweatshirt,27.1
42619,SeaGreen Shirt,Shirt,31.08
42620,DarkGray Shirt,Shirt,50.58
42621,LawnGreen Shirt,Shirt,33.25
42622,PowderBlue Sweatshirt,Sweatshirt,79.74
42623,DarkTurquoise Jacket,Jacket,59.68
42624,GoldenRod Shirt,Shirt,87.75
42625,Olive Sweatshirt,Sweatshirt,71.31
42626,DarkTurquoise Shirt,Shirt,86.09
42627,Ivory Sweatshirt,Sweatshirt,32.04
42628,Magenta Sweatshirt,Sweatshirt,54.06
42629,LightGray Jacket,Jacket,40.01
42630,PaleGoldenRod Sweatshirt,Sweatshirt,27.1
42631,Red Sweatshirt,Sweatshirt,42.47
42632,LightSlateGray Sweatshirt,Sweatshirt,95.39
42633,Cyan Shirt,Shirt,35.1
42634,Fuchsia Sweatshirt,Sweatshirt,66.86
42635,Chartreuse Sweatshirt,Sweatshirt,54.71
42636,LightGoldenRodYellow Sweatshirt,Sweatshirt,80.63
42637,CadetBlue Shirt,Shirt,87.27
42638,Coral Shirt,Shirt,53.68
42639,Thistle Shirt,Shirt,85.02
42640,FireBrick Jacket,Jacket,57.84
42641,Turquoise Shirt,Shirt,76.44
42642,Gray Sweatshirt,Sweatshirt,61.12
42643,Maroon Shirt,Shirt,49.23
42644,DarkCyan Sweatshirt,Sweatshirt,49.69
42645,OliveDrab Jacket,Jacket,46.8
42646,Linen Shirt,Shirt,62.67
42647,DarkOrchid Sweatshirt,Sweatshirt,34.72
42648,Tan Sweatshirt,Sweatshirt,78.29
42649,HotPink Sweatshirt,Sweatshirt,59.69
42650,PowderBlue Jacket,Jacket,71.01
42651,Thistle Shirt,Shirt,73.41
42652,Purple Jacket,Jacket,32.14
42653,CornflowerBlue Sweatshirt,Sweatshirt,48.42
42654,MediumOrchid Sweatshirt,Sweatshirt,87.7
42655,GreenYellow Sweatshirt,Sweatshirt,70.08
